Using device: cuda
Train chunks: 80
Val chunks: 10
Test chunks: 10

Using FROBENIUS NORMALIZATION

============================================================
Training MLP Deep (v17 - Frobenius normalized)
Parameters: 2,152,800
Batch size: 64
============================================================

  chunk 37 final batch loss = 0.469193
  chunk 38 final batch loss = 0.259145
  chunk 39 final batch loss = 0.789429
  chunk 40 final batch loss = 0.249236
  chunk 41 final batch loss = 0.541912
  chunk 42 final batch loss = 0.266058
  chunk 43 final batch loss = 0.770360
  chunk 44 final batch loss = 0.357056
  chunk 45 final batch loss = 0.757270
  chunk 46 final batch loss = 0.240724
  chunk 47 final batch loss = 0.240784
  chunk 48 final batch loss = 0.296344
  chunk 49 final batch loss = 0.732616
  chunk 50 final batch loss = 0.572715
  chunk 51 final batch loss = 0.292724
  chunk 52 final batch loss = 0.239481
  chunk 53 final batch loss = 0.429118
  chunk 54 final batch loss = 0.337273
  chunk 55 final batch loss = 0.260877
  chunk 56 final batch loss = 0.683818
  chunk 57 final batch loss = 0.723149
  chunk 58 final batch loss = 0.520532
  chunk 59 final batch loss = 0.270180
  chunk 60 final batch loss = 0.486623
  chunk 61 final batch loss = 0.298206
  chunk 62 final batch loss = 0.273244
  chunk 63 final batch loss = 0.764394
  chunk 64 final batch loss = 0.658603
  chunk 65 final batch loss = 0.325410
  chunk 66 final batch loss = 0.618915
  chunk 67 final batch loss = 0.781959
  chunk 68 final batch loss = 0.331028
  chunk 69 final batch loss = 0.543350
  chunk 70 final batch loss = 0.252243
  chunk 71 final batch loss = 0.517648
  chunk 72 final batch loss = 0.677790
  chunk 73 final batch loss = 0.340831
  chunk 74 final batch loss = 0.441934
  chunk 75 final batch loss = 0.261176
  chunk 76 final batch loss = 0.234423
  chunk 77 final batch loss = 0.368425
  chunk 78 final batch loss = 0.725121
  chunk 79 final batch loss = 0.547605
Validation loss: 0.458185
No improvement for 9 epochs
Epoch 84
  chunk 0 final batch loss = 0.780612
  chunk 1 final batch loss = 0.788386
  chunk 2 final batch loss = 0.326198
  chunk 3 final batch loss = 0.280707
  chunk 4 final batch loss = 0.705698
  chunk 5 final batch loss = 0.470350
  chunk 6 final batch loss = 0.227967
  chunk 7 final batch loss = 0.354529
  chunk 8 final batch loss = 0.323419
  chunk 9 final batch loss = 0.587276
  chunk 10 final batch loss = 0.337536
  chunk 11 final batch loss = 0.808983
  chunk 12 final batch loss = 0.670266
  chunk 13 final batch loss = 0.674775
  chunk 14 final batch loss = 0.415293
  chunk 15 final batch loss = 0.257594
  chunk 16 final batch loss = 0.273002
  chunk 17 final batch loss = 0.367044
  chunk 18 final batch loss = 0.515465
  chunk 19 final batch loss = 0.272131
  chunk 20 final batch loss = 0.762668
  chunk 21 final batch loss = 0.534812
  chunk 22 final batch loss = 0.704396
  chunk 23 final batch loss = 0.545234
  chunk 24 final batch loss = 0.719351
  chunk 25 final batch loss = 0.288739
  chunk 26 final batch loss = 0.707873
  chunk 27 final batch loss = 0.241788
  chunk 28 final batch loss = 0.243464
  chunk 29 final batch loss = 0.748763
  chunk 30 final batch loss = 0.282509
  chunk 31 final batch loss = 0.282918
  chunk 32 final batch loss = 0.649524
  chunk 33 final batch loss = 0.258553
  chunk 34 final batch loss = 0.364005
  chunk 35 final batch loss = 0.763249
  chunk 36 final batch loss = 0.554908
  chunk 37 final batch loss = 0.442775
  chunk 38 final batch loss = 0.247772
  chunk 39 final batch loss = 0.779701
  chunk 40 final batch loss = 0.254430
  chunk 41 final batch loss = 0.549437
  chunk 42 final batch loss = 0.278268
  chunk 43 final batch loss = 0.788931
  chunk 44 final batch loss = 0.281530
  chunk 45 final batch loss = 0.730276
  chunk 46 final batch loss = 0.247160
  chunk 47 final batch loss = 0.258885
  chunk 48 final batch loss = 0.299579
  chunk 49 final batch loss = 0.739919
  chunk 50 final batch loss = 0.554234
  chunk 51 final batch loss = 0.273690
  chunk 52 final batch loss = 0.253850
  chunk 53 final batch loss = 0.478007
  chunk 54 final batch loss = 0.312407
  chunk 55 final batch loss = 0.243414
  chunk 56 final batch loss = 0.673647
  chunk 57 final batch loss = 0.695711
  chunk 58 final batch loss = 0.538088
  chunk 59 final batch loss = 0.262818
  chunk 60 final batch loss = 0.462638
  chunk 61 final batch loss = 0.301185
  chunk 62 final batch loss = 0.313343
  chunk 63 final batch loss = 0.719905
  chunk 64 final batch loss = 0.720577
  chunk 65 final batch loss = 0.322434
  chunk 66 final batch loss = 0.613186
  chunk 67 final batch loss = 0.781408
  chunk 68 final batch loss = 0.343257
  chunk 69 final batch loss = 0.519697
  chunk 70 final batch loss = 0.242942
  chunk 71 final batch loss = 0.585338
  chunk 72 final batch loss = 0.694255
  chunk 73 final batch loss = 0.365245
  chunk 74 final batch loss = 0.477442
  chunk 75 final batch loss = 0.267129
  chunk 76 final batch loss = 0.234322
  chunk 77 final batch loss = 0.365794
  chunk 78 final batch loss = 0.716334
  chunk 79 final batch loss = 0.621209
Validation loss: 0.460621
No improvement for 10 epochs
Epoch 85
  chunk 0 final batch loss = 0.775025
  chunk 1 final batch loss = 0.795283
  chunk 2 final batch loss = 0.381758
  chunk 3 final batch loss = 0.294095
  chunk 4 final batch loss = 0.725156
  chunk 5 final batch loss = 0.490804
  chunk 6 final batch loss = 0.245498
  chunk 7 final batch loss = 0.366045
  chunk 8 final batch loss = 0.314144
  chunk 9 final batch loss = 0.545994
  chunk 10 final batch loss = 0.360002
  chunk 11 final batch loss = 0.798343
  chunk 12 final batch loss = 0.681805
  chunk 13 final batch loss = 0.638544
  chunk 14 final batch loss = 0.433188
  chunk 15 final batch loss = 0.273153
  chunk 16 final batch loss = 0.282491
  chunk 17 final batch loss = 0.357036
  chunk 18 final batch loss = 0.582634
  chunk 19 final batch loss = 0.265567
  chunk 20 final batch loss = 0.719786
  chunk 21 final batch loss = 0.579213
  chunk 22 final batch loss = 0.679085
  chunk 23 final batch loss = 0.588005
  chunk 24 final batch loss = 0.701625
  chunk 25 final batch loss = 0.295018
  chunk 26 final batch loss = 0.728657
  chunk 27 final batch loss = 0.240571
  chunk 28 final batch loss = 0.240918
  chunk 29 final batch loss = 0.649243
  chunk 30 final batch loss = 0.280849
  chunk 31 final batch loss = 0.291420
  chunk 32 final batch loss = 0.687829
  chunk 33 final batch loss = 0.242192
  chunk 34 final batch loss = 0.359757
  chunk 35 final batch loss = 0.772984
  chunk 36 final batch loss = 0.561864
  chunk 37 final batch loss = 0.506312
  chunk 38 final batch loss = 0.245029
  chunk 39 final batch loss = 0.786826
  chunk 40 final batch loss = 0.245821
  chunk 41 final batch loss = 0.519527
  chunk 42 final batch loss = 0.255243
  chunk 43 final batch loss = 0.798584
  chunk 44 final batch loss = 0.306566
  chunk 45 final batch loss = 0.735892
  chunk 46 final batch loss = 0.252632
  chunk 47 final batch loss = 0.252104
  chunk 48 final batch loss = 0.302153
  chunk 49 final batch loss = 0.744264
  chunk 50 final batch loss = 0.536028
  chunk 51 final batch loss = 0.295315
  chunk 52 final batch loss = 0.246964
  chunk 53 final batch loss = 0.424636
  chunk 54 final batch loss = 0.272451
  chunk 55 final batch loss = 0.264223
  chunk 56 final batch loss = 0.674682
  chunk 57 final batch loss = 0.731249
  chunk 58 final batch loss = 0.495260
  chunk 59 final batch loss = 0.246134
  chunk 60 final batch loss = 0.534013
  chunk 61 final batch loss = 0.290839
  chunk 62 final batch loss = 0.284052
  chunk 63 final batch loss = 0.733281
  chunk 64 final batch loss = 0.736557
  chunk 65 final batch loss = 0.346805
  chunk 66 final batch loss = 0.581514
  chunk 67 final batch loss = 0.778926
  chunk 68 final batch loss = 0.355927
  chunk 69 final batch loss = 0.574156
  chunk 70 final batch loss = 0.258534
  chunk 71 final batch loss = 0.503157
  chunk 72 final batch loss = 0.682823
  chunk 73 final batch loss = 0.327872
  chunk 74 final batch loss = 0.505762
  chunk 75 final batch loss = 0.255884
  chunk 76 final batch loss = 0.218277
  chunk 77 final batch loss = 0.363970
  chunk 78 final batch loss = 0.741749
  chunk 79 final batch loss = 0.571821
Validation loss: 0.457988
No improvement for 11 epochs
Epoch 86
  chunk 0 final batch loss = 0.803003
  chunk 1 final batch loss = 0.785738
  chunk 2 final batch loss = 0.364878
  chunk 3 final batch loss = 0.282206
  chunk 4 final batch loss = 0.699400
  chunk 5 final batch loss = 0.475465
  chunk 6 final batch loss = 0.255276
  chunk 7 final batch loss = 0.393658
  chunk 8 final batch loss = 0.320568
  chunk 9 final batch loss = 0.552588
  chunk 10 final batch loss = 0.306526
  chunk 11 final batch loss = 0.816155
  chunk 12 final batch loss = 0.668419
  chunk 13 final batch loss = 0.665863
  chunk 14 final batch loss = 0.378931
  chunk 15 final batch loss = 0.278220
  chunk 16 final batch loss = 0.266786
  chunk 17 final batch loss = 0.348631
  chunk 18 final batch loss = 0.570955
  chunk 19 final batch loss = 0.236091
  chunk 20 final batch loss = 0.733004
  chunk 21 final batch loss = 0.544757
  chunk 22 final batch loss = 0.657138
  chunk 23 final batch loss = 0.570721
  chunk 24 final batch loss = 0.730080
  chunk 25 final batch loss = 0.280188
  chunk 26 final batch loss = 0.721281
  chunk 27 final batch loss = 0.244982
  chunk 28 final batch loss = 0.261632
  chunk 29 final batch loss = 0.702468
  chunk 30 final batch loss = 0.281178
  chunk 31 final batch loss = 0.287400
  chunk 32 final batch loss = 0.661652
  chunk 33 final batch loss = 0.240675
  chunk 34 final batch loss = 0.344286
  chunk 35 final batch loss = 0.777321
  chunk 36 final batch loss = 0.571493
  chunk 37 final batch loss = 0.417702
  chunk 38 final batch loss = 0.225884
  chunk 39 final batch loss = 0.757918
  chunk 40 final batch loss = 0.262056
  chunk 41 final batch loss = 0.582843
  chunk 42 final batch loss = 0.253145
  chunk 43 final batch loss = 0.781599
  chunk 44 final batch loss = 0.316301
  chunk 45 final batch loss = 0.700612
  chunk 46 final batch loss = 0.252813
  chunk 47 final batch loss = 0.238579
  chunk 48 final batch loss = 0.289557
  chunk 49 final batch loss = 0.743465
  chunk 50 final batch loss = 0.530004
  chunk 51 final batch loss = 0.298619
  chunk 52 final batch loss = 0.233233
  chunk 53 final batch loss = 0.462343
  chunk 54 final batch loss = 0.313961
  chunk 55 final batch loss = 0.260254
  chunk 56 final batch loss = 0.660112
  chunk 57 final batch loss = 0.746166
  chunk 58 final batch loss = 0.515013
  chunk 59 final batch loss = 0.248882
  chunk 60 final batch loss = 0.541784
  chunk 61 final batch loss = 0.323404
  chunk 62 final batch loss = 0.300480
  chunk 63 final batch loss = 0.721862
  chunk 64 final batch loss = 0.712203
  chunk 65 final batch loss = 0.319882
  chunk 66 final batch loss = 0.567863
  chunk 67 final batch loss = 0.779061
  chunk 68 final batch loss = 0.358384
  chunk 69 final batch loss = 0.499275
  chunk 70 final batch loss = 0.242329
  chunk 71 final batch loss = 0.500451
  chunk 72 final batch loss = 0.650519
  chunk 73 final batch loss = 0.322706
  chunk 74 final batch loss = 0.440892
  chunk 75 final batch loss = 0.233101
  chunk 76 final batch loss = 0.250490
  chunk 77 final batch loss = 0.381311
  chunk 78 final batch loss = 0.699591
  chunk 79 final batch loss = 0.590838
Validation loss: 0.459096
No improvement for 12 epochs
Epoch 87
  chunk 0 final batch loss = 0.769590
  chunk 1 final batch loss = 0.776158
  chunk 2 final batch loss = 0.314671
  chunk 3 final batch loss = 0.294714
  chunk 4 final batch loss = 0.684984
  chunk 5 final batch loss = 0.433337
  chunk 6 final batch loss = 0.255585
  chunk 7 final batch loss = 0.383182
  chunk 8 final batch loss = 0.302444
  chunk 9 final batch loss = 0.531236
  chunk 10 final batch loss = 0.402454
  chunk 11 final batch loss = 0.796503
  chunk 12 final batch loss = 0.650455
  chunk 13 final batch loss = 0.630069
  chunk 14 final batch loss = 0.361473
  chunk 15 final batch loss = 0.308301
  chunk 16 final batch loss = 0.264950
  chunk 17 final batch loss = 0.341455
  chunk 18 final batch loss = 0.538406
  chunk 19 final batch loss = 0.273003
  chunk 20 final batch loss = 0.708429
  chunk 21 final batch loss = 0.527700
  chunk 22 final batch loss = 0.672559
  chunk 23 final batch loss = 0.532170
  chunk 24 final batch loss = 0.726560
  chunk 25 final batch loss = 0.281117
  chunk 26 final batch loss = 0.734222
  chunk 27 final batch loss = 0.218850
  chunk 28 final batch loss = 0.254785
  chunk 29 final batch loss = 0.760242
  chunk 30 final batch loss = 0.295914
  chunk 31 final batch loss = 0.276988
  chunk 32 final batch loss = 0.684599
  chunk 33 final batch loss = 0.263999
  chunk 34 final batch loss = 0.321428
  chunk 35 final batch loss = 0.779494
  chunk 36 final batch loss = 0.575226
  chunk 37 final batch loss = 0.448332
  chunk 38 final batch loss = 0.242367
  chunk 39 final batch loss = 0.749054
  chunk 40 final batch loss = 0.244200
  chunk 41 final batch loss = 0.599271
  chunk 42 final batch loss = 0.264682
  chunk 43 final batch loss = 0.777305
  chunk 44 final batch loss = 0.285297
  chunk 45 final batch loss = 0.682872
  chunk 46 final batch loss = 0.261761
  chunk 47 final batch loss = 0.254258
  chunk 48 final batch loss = 0.287099
  chunk 49 final batch loss = 0.679916
  chunk 50 final batch loss = 0.525544
  chunk 51 final batch loss = 0.303717
  chunk 52 final batch loss = 0.222334
  chunk 53 final batch loss = 0.455914
  chunk 54 final batch loss = 0.348098
  chunk 55 final batch loss = 0.266807
  chunk 56 final batch loss = 0.671158
  chunk 57 final batch loss = 0.725013
  chunk 58 final batch loss = 0.501613
  chunk 59 final batch loss = 0.248997
  chunk 60 final batch loss = 0.541371
  chunk 61 final batch loss = 0.280876
  chunk 62 final batch loss = 0.285303
  chunk 63 final batch loss = 0.749522
  chunk 64 final batch loss = 0.678433
  chunk 65 final batch loss = 0.317165
  chunk 66 final batch loss = 0.562202
  chunk 67 final batch loss = 0.781807
  chunk 68 final batch loss = 0.334786
  chunk 69 final batch loss = 0.502880
  chunk 70 final batch loss = 0.230092
  chunk 71 final batch loss = 0.501485
  chunk 72 final batch loss = 0.663465
  chunk 73 final batch loss = 0.340042
  chunk 74 final batch loss = 0.493354
  chunk 75 final batch loss = 0.251976
  chunk 76 final batch loss = 0.246358
  chunk 77 final batch loss = 0.375003
  chunk 78 final batch loss = 0.737511
  chunk 79 final batch loss = 0.539739
Validation loss: 0.458906
No improvement for 13 epochs
Epoch 88
  chunk 0 final batch loss = 0.775280
  chunk 1 final batch loss = 0.759632
  chunk 2 final batch loss = 0.365493
  chunk 3 final batch loss = 0.291725
  chunk 4 final batch loss = 0.757566
  chunk 5 final batch loss = 0.503376
  chunk 6 final batch loss = 0.229874
  chunk 7 final batch loss = 0.310810
  chunk 8 final batch loss = 0.315671
  chunk 9 final batch loss = 0.505561
  chunk 10 final batch loss = 0.405511
  chunk 11 final batch loss = 0.789592
  chunk 12 final batch loss = 0.670397
  chunk 13 final batch loss = 0.659275
  chunk 14 final batch loss = 0.382872
  chunk 15 final batch loss = 0.262874
  chunk 16 final batch loss = 0.295462
  chunk 17 final batch loss = 0.350446
  chunk 18 final batch loss = 0.557939
  chunk 19 final batch loss = 0.254476
  chunk 20 final batch loss = 0.728986
  chunk 21 final batch loss = 0.556640
  chunk 22 final batch loss = 0.694772
  chunk 23 final batch loss = 0.552008
  chunk 24 final batch loss = 0.735938
  chunk 25 final batch loss = 0.288302
  chunk 26 final batch loss = 0.695207
  chunk 27 final batch loss = 0.240688
  chunk 28 final batch loss = 0.240355
  chunk 29 final batch loss = 0.705088
  chunk 30 final batch loss = 0.292926
  chunk 31 final batch loss = 0.265731
  chunk 32 final batch loss = 0.656489
  chunk 33 final batch loss = 0.252487
  chunk 34 final batch loss = 0.359586
  chunk 35 final batch loss = 0.769715
  chunk 36 final batch loss = 0.600415
  chunk 37 final batch loss = 0.478647
  chunk 38 final batch loss = 0.250490
  chunk 39 final batch loss = 0.785691
  chunk 40 final batch loss = 0.259021
  chunk 41 final batch loss = 0.555261
  chunk 42 final batch loss = 0.254623
  chunk 43 final batch loss = 0.791726
  chunk 44 final batch loss = 0.307226
  chunk 45 final batch loss = 0.734207
  chunk 46 final batch loss = 0.240299
  chunk 47 final batch loss = 0.240469
  chunk 48 final batch loss = 0.341634
  chunk 49 final batch loss = 0.690074
  chunk 50 final batch loss = 0.599198
  chunk 51 final batch loss = 0.290542
  chunk 52 final batch loss = 0.220887
  chunk 53 final batch loss = 0.435602
  chunk 54 final batch loss = 0.290702
  chunk 55 final batch loss = 0.239542
